"","trial_number","genome","merit","genome_length","seed"
"144",43,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"145",44,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"146",45,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"147",46,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"148",47,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"149",48,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"150",49,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"151",50,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"152",51,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"153",52,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"154",53,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"155",54,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"156",55,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"157",56,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"158",57,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"159",58,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"160",59,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"161",60,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"162",61,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"163",62,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"164",63,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"165",64,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"166",65,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"167",66,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"168",67,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"169",68,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"170",69,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"171",70,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"172",71,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"173",72,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"174",73,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"175",74,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"176",75,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"177",76,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"178",77,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"179",78,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"180",79,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"181",80,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"182",81,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"183",82,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"184",83,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"185",84,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"186",85,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"187",86,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"188",87,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"189",88,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,2
"190",89,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"191",90,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"192",91,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"193",92,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"194",93,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"195",94,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"196",95,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"197",96,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"198",97,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"199",98,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"200",99,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,2
"201",0,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"202",1,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"203",2,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"204",3,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"205",4,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"206",5,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"207",6,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"208",7,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"209",8,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"210",9,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"211",10,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"212",11,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"213",12,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"214",13,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"215",14,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"216",15,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"217",16,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"218",17,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"219",18,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"220",19,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"221",20,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"222",21,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"223",22,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"224",23,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"225",24,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"226",25,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"227",26,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"228",27,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"229",28,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"230",29,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"231",30,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"232",31,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"233",32,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"234",33,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"235",34,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"236",35,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"237",36,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"238",37,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"239",38,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"240",39,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"241",40,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"242",41,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"243",42,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"244",43,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"245",44,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"246",45,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"247",46,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"248",47,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"249",48,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"250",49,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"251",50,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"252",51,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"253",52,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"254",53,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"255",54,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"256",55,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"257",56,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"258",57,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"259",58,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"260",59,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"261",60,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"262",61,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"263",62,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"264",63,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"265",64,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"266",65,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"267",66,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"268",67,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"269",68,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"270",69,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"271",70,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"272",71,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"273",72,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"274",73,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"275",74,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"276",75,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"277",76,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"278",77,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",5.1923e+33,98,3
"279",78,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"280",79,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"281",80,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
"282",81,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"283",82,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"284",83,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",0,98,3
"285",84,"[98]GjfffLdwaCBgjkEkKriykblqrIHdwandbCHCefjrjfytwafnfCKHBdHweCFclgFJjzbJDuzopjcBeanafvaendaCKHCacsaeJH",2.07692e+34,98,3
