"","trial_number","genome","merit","genome_length","path_tiles_visited","moves_off_path","map_idx","seed"
"132",31,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"133",32,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"134",33,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"135",34,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"136",35,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"137",36,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"138",37,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"139",38,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"140",39,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"141",40,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"142",41,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"143",42,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"144",43,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"145",44,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"146",45,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"147",46,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"148",47,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"149",48,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"150",49,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"151",50,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"152",51,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"153",52,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"154",53,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"155",54,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"156",55,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"157",56,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"158",57,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"159",58,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"160",59,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"161",60,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"162",61,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"163",62,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"164",63,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"165",64,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"166",65,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"167",66,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"168",67,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"169",68,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"170",69,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"171",70,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"172",71,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"173",72,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"174",73,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"175",74,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"176",75,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"177",76,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"178",77,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"179",78,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"180",79,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"181",80,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"182",81,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"183",82,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"184",83,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"185",84,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"186",85,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"187",86,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"188",87,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"189",88,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"190",89,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"191",90,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"192",91,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"193",92,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"194",93,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",2.02824e+31,89,105,1,1,2
"195",94,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"196",95,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"197",96,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"198",97,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",1.62259e+32,89,111,4,2,2
"199",98,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",8.30767e+34,89,117,1,3,2
"200",99,"[89]qygzEbHftOINScbnuLBtwHPcNjebaiaeLRKNCRbqPkOQNuosExcGPInJlJDuguaPDKLkQqMqixvueeDpNxmMJhpru",3.24519e+32,89,109,1,0,2
"201",0,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"202",1,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"203",2,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"204",3,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"205",4,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"206",5,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"207",6,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"208",7,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"209",8,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"210",9,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"211",10,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"212",11,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"213",12,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"214",13,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"215",14,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"216",15,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"217",16,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"218",17,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"219",18,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"220",19,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"221",20,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"222",21,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"223",22,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"224",23,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"225",24,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"226",25,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"227",26,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"228",27,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"229",28,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"230",29,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"231",30,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"232",31,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"233",32,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"234",33,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"235",34,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"236",35,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"237",36,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"238",37,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"239",38,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"240",39,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"241",40,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"242",41,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"243",42,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"244",43,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"245",44,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"246",45,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"247",46,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"248",47,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"249",48,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"250",49,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"251",50,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"252",51,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"253",52,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"254",53,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"255",54,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"256",55,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"257",56,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"258",57,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"259",58,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",3.24519e+32,86,110,2,2,3
"260",59,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",1.32923e+36,86,127,7,3,3
"261",60,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
"262",61,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",4.25353e+37,86,127,2,1,3
"263",62,"[86]qygSlHyeHIAQQvpPLBwHPcBjrbaiaeLRKNCRbqPkOebucsExoGPIFJJDGfcGGDoqSQqfeCuIjuenowCDiolBju",5.1923e+33,86,114,2,0,3
